group_id,timestamp,path_choice,intersect_radius,intersect_centers_x,intersect_centers_y,obstacle_x,obstacle_y,velocity_x,velocity_y,odom_vel,main_path_length,alternative_path_length,direction,collision
535,23250.87,1,0.2809635698795318,[0.16582153737545013],[0.036536164581775665],[0.26747917166585644],[0.07621500359830868],[0.004109256388424525],[-0.009620364881279707],-0.002601180691272,5.468999862670898,5.468999862670898,True,False
535,23252.29,1,0.2809635698795318,[0.16582153737545013],[0.036536164581775665],[0.26747917166585644],[0.07621500359830868],[0.004109256388424525],[-0.009620364881279707],-0.0127000166103243,5.315355777740479,5.4515461921691895,True,True
536,23255.38,1,0.2507776618003845,[0.14739099144935608],[0.02657892368733883],[0.1767380967855674],[0.01673054283795683],[-0.08526296958813187],[0.01901399985777183],-0.046444147825241,5.461868762969971,5.438289642333984,False,False
536,23264.24,0,0.1839911490678787,[-0.22651910781860352],[0.004358002450317144],[-0.33720808233058897],[0.045346031855310276],[-0.010307442433255562],[0.01752862382640137],-0.0425403118133544,5.19200325012207,118.96167755126952,False,False
536,23275.37,1,0.4984253346920013,[0.11038486659526825],[-0.014218663796782494],[0.1738686894370991],[0.2563660942364985],[-0.01075787735796515],[0.025999738824167166],-0.1120319217443466,5.436742782592773,6.273136615753174,False,True
537,23288.68,1,0.3493261933326721,[0.2688373625278473],[0.06280096620321274],[0.29100623433349027],[0.061622845536812854],[0.006202114238825206],[0.03715769777575725],0.113360621035099,5.188252925872803,6.2439284324646,True,False
537,23292.54,0,0.3263795077800751,[0.2001311182975769],[0.237162247300148],[0.22080800905446818],[0.23303819679778526],[0.003761906022929034],[-0.010468513034875714],0.0847987905144691,5.296322345733643,5.250119686126709,True,False
537,23297.89,1,0.2929757237434387,[-0.1701900064945221],[0.2731967568397522],[-0.1961374574892618],[0.2787415570862426],[-0.01540718660977284],[-0.016294626725314867],0.1659317165613174,4.7205071449279785,4.7205071449279785,True,True
538,23353.08,1,0.2111658900976181,[0.006902946624904871],[-0.23131708800792694],[0.08235071423400431],[-0.14308414121076907],[-0.15065091033092498],[-0.14601609040886773],-0.0770921185612678,4.629906177520752,4.971327304840088,False,False
538,23354.2,0,0.26521697640419,[0.05222582444548607],[-0.1746477484703064],[0.054022703167195596],[-0.2030999648955234],[-0.04127852805404197],[-0.003792471245868673],0.0201352462172508,4.716221332550049,4.9162211418151855,False,False
538,23356.4,1,0.3173751831054687,[0.19676731526851654],[-0.0960213765501976],[0.2173293106500891],[-0.08226878019261563],[-0.006286751604295308],[0.01581468774716346],0.0018689119024202,4.468896389007568,118.98123931884766,False,True
539,23361.31,1,0.5604942440986633,[0.10771096497774124],[0.1355908364057541],[0.09677871822547868],[0.1087931676020264],[0.0023861579147713037],[0.04151197017464766],-0.1053086891770362,4.249504566192627,5.0151896476745605,False,False
539,23363.44,0,0.2734133303165436,[0.009000151418149471],[-0.4313262403011322],[0.12386621245766694],[-0.43803762290728976],[0.09170062338218532],[-0.030997019994936426],-0.0782209113240242,4.302121162414551,4.503032684326172,False,False
539,23365.47,0,0.1756087094545364,[-0.16213282942771912],[-0.2610626816749573],[-0.21826818026921746],[-0.37152295063417395],[-0.0020887111542420744],[-0.02167246878523815],-0.1179142966866493,3.984548330307007,4.5399932861328125,False,False
540,23491.43,1,0.2545076906681061,[-0.1500992625951767],[0.16001375019550323],[-0.1902608990742225],[0.22336969644979554],[-0.0029363114664739814],[-0.024832714820305246],-0.0442854911088943,1.636823296546936,118.694091796875,False,False
540,23493.34,1,0.2387749254703521,[-0.16923761367797852],[-0.09174034744501114],[-0.3125036053653574],[-0.105609584690737],[0.014835638526007106],[0.0023302241479507407],0.0838012918829917,1.698077917098999,2.122222423553467,False,False
540,23496.53,1,0.3378200531005859,[0.160883367061615],[0.03840617462992668],[0.25022972518776276],[0.10108538475151718],[-0.023039157523779902],[-0.02660281545522699],-0.1038717776536941,1.8104368448257449,2.804238557815552,False,False
541,23666.35,1,0.2827607691287994,[-0.13405080139636993],[0.23382572829723358],[-0.11693374024386483],[0.40496594229757576],[0.0370834848588559],[-0.10764949540092461],-0.0400547683238983,2.1869263648986816,118.85929107666016,True,False
541,23668.69,0,0.3174568116664886,[-0.10623946785926819],[-0.12544292211532593],[-0.22362846115437263],[-0.0694857061597216],[0.05271020922555053],[0.03912840082196549],-0.1080991625785827,2.030430793762207,2.030430793762207,True,False
541,23669.99,0,0.1866357177495956,[0.4989228844642639],[0.016402019187808037],[0.4167752253014916],[-0.08991985381589895],[0.1646450826626835],[0.19463806562086136],0.1023183241486549,2.355710744857788,118.50762176513672,True,True
542,23674.87,1,0.2901792824268341,[0.1325363963842392],[0.20078197121620178],[0.13139496452011357],[0.2106520990677052],[-0.0056847085919099205],[-0.025925369439761793],-0.0897381529211998,1.993075251579285,118.7586441040039,False,False
542,23676.63,0,0.3799324035644531,[0.2528451383113861],[-0.06075543165206909],[0.23189501700160653],[-0.06364624455962703],[-0.023847410899271552],[-0.010826758301592413],-0.0246804095804691,2.1893198490142822,2.183126926422119,False,False
542,23677.45,1,0.3816903829574585,[0.16889412701129913],[-0.2301039695739746],[0.12804854613804117],[-0.20503624172252877],[-0.014507435733411228],[0.01107105023848747],-0.0054165301844477,2.1899659633636475,2.056203842163086,False,True
543,23686.61,0,0.4554986357688904,[0.16612084209918976],[0.20749647915363312],[0.18402615466237515],[0.23561551757668636],[0.014541844584707664],[0.018831086386814463],-0.0141115738078951,1.951394319534301,3.07492470741272,False,False
543,23687.74,0,0.3056247532367706,[0.24884122610092163],[-0.03893550857901573],[0.2732070158326092],[-0.008181880507291961],[-0.05149401052027623],[-0.04672399973492718],-0.063194453716278,1.7573083639144895,3.395087718963623,False,False
543,23688.17,0,0.3056247532367706,[0.24884122610092163],[-0.03893550857901573],[0.2732070158326092],[-0.008181880507291961],[-0.05149401052027623],[-0.04672399973492718],0.0320303775370121,2.0621213912963867,1.7582396268844604,False,False
544,23692.87,0,0.3019787073135376,[-0.2412571907043457],[0.21069249510765076],[-0.24720260264402416],[0.22325105533252465],[0.006464783034244076],[0.006784639263737014],-0.0234453044831752,2.059614896774292,118.60649871826172,True,False
544,23694.35,0,0.368257075548172,[0.23913754522800446],[-0.1957651823759079],[0.21615669350175404],[-0.188306833367911],[-0.012714928141410557],[0.02817759428409261],0.0517942309379577,2.304638624191284,2.5300004482269287,True,False
544,23696.42,0,0.2193540334701538,[0.09734950959682465],[0.45930999517440796],[0.1364006976312216],[0.38526975490354465],[0.019073967907956145],[0.14162088966243427],-0.0740661695599556,2.054987668991089,118.86228942871094,True,False
545,23699.52,1,0.3181661367416382,[-0.11855003237724304],[-0.23200398683547974],[-0.2002798426511887],[-0.2122177385273405],[0.003609731585683243],[0.1114621180909441],-0.0852160677313804,2.062645435333252,2.860076427459717,False,False
545,23702.01,1,0.1899705827236175,[0.16466154158115387],[0.2024070918560028],[0.2735404098709804],[0.24581339275527503],[0.02668603390403492],[-0.008350666390730439],-0.005031434353441,1.8743549585342407,1.842284798622132,False,False
545,23705.72,1,0.3646332323551178,[0.24489447474479675],[0.0798029974102974],[0.3202887666760925],[0.29462886086351503],[0.08142721747095279],[0.0010880622270947986],-0.0958422645926475,1.719196915626526,1.719196915626526,False,False
546,23810.72,0,0.2938965559005737,[0.19386033713817596],[-0.11104404181241989],[0.1800472945616184],[-0.13899204729420012],[-0.007021055803242327],[-0.008660244100856527],-0.0054866499267518,5.384255886077881,5.661108493804932,False,False
546,23811.78,0,0.2739135324954986,[0.275718629360199],[-0.15333621203899384],[0.2979693165740836],[-0.15191636845652656],[0.0008386512712915443],[-0.002267386523626498],-0.0412504486739635,5.240063190460205,6.357219696044922,False,False
546,23812.93,0,0.2978057265281677,[0.26203539967536926],[0.1672438383102417],[0.26776716281420776],[0.19190653998418822],[0.01850270551241829],[0.003914181010262464],-0.0255738515406847,5.343699455261231,6.370659351348877,False,True
547,23818.95,0,0.2871614098548889,[0.25656887888908386],[0.21352097392082214],[0.22762152020296966],[0.2938351110988845],[0.08006898646311529],[0.02337569350861829],0.0770452544093132,4.99108362197876,5.764650821685791,False,False
547,23821.22,0,0.3418869376182556,[0.3209364712238312],[0.1465054452419281],[0.34204152203943217],[0.1715977602276993],[0.0878822305568098],[-0.03541265487409379],0.1387939155101776,5.023082256317139,5.504300117492676,False,False
547,23832.44,1,0.1653592735528946,[-1.261975884437561],[0.8813927173614502],[-1.3067204249472084],[0.714814338567404],[-0.07331523144427858],[0.34247656630607587],-0.1100965067744255,4.542731761932373,4.584924221038818,False,False
548,24036.72,1,0.1688921004533767,[0.04154316708445549],[0.030398953706026077],[0.3460131706079843],[-0.003207428873203688],[0.0007906471009154091],[-0.02345835446995992],-0.0476179085671901,1.9588702917099,2.296565532684326,True,False
548,24044.03,1,0.2212017327547073,[0.005880697164684534],[-0.13424383103847504],[-0.0010947744888802902],[-0.30098472707610835],[-0.0006907124858681143],[-0.0004398252329994031],0.0126152802258729,1.93941593170166,1.93941593170166,True,False
548,24052.47,1,0.1786384433507919,[-0.02193785272538662],[0.13567030429840088],[0.012789080759593396],[0.27271666182037146],[0.03751243212557229],[-0.0016886116888976165],-0.0029513405170291,2.003755569458008,1.904831051826477,True,False
549,24115.02,0,0.2540393471717834,[0.7694117426872253],[-0.29146111011505127],[0.6311282568091138],[-0.22861989431650542],[0.23428771871446075],[-0.1198175307528219],-0.0532850846648216,2.9624948501586914,3.439086437225342,False,False
549,24117.06,0,0.3731223940849304,[0.15987735986709595],[0.2566455602645874],[0.13940117400300256],[0.26735575468511175],[0.04978637827221968],[-0.04031541286337358],-0.1149166300892829,3.396221160888672,3.1287760734558105,False,False
549,24118.86,0,0.6893594264984131,[0.04526977241039276],[0.2750037610530853],[0.03787543569728402],[0.31139412705818703],[0.05259098055110941],[0.01561718949744128],-0.1196968927979469,3.5150303840637207,3.7792890071868896,False,True
550,24174.36,1,0.165926456451416,[-0.044282618910074234],[0.13363438844680786],[0.11204902549331397],[0.2548190316223654],[0.07049041063027181],[-0.00513288685868704],-0.1123427972197532,2.62398362159729,3.1369802951812744,False,False
550,24175.84,0,0.165926456451416,[-0.044282618910074234],[0.13363438844680786],[0.11204902549331397],[0.2548190316223654],[0.07049041063027181],[-0.00513288685868704],-0.1106781065464019,2.401756525039673,2.406057834625244,False,False
550,24178.01,0,0.1779762357473373,[-0.08266086131334305],[0.014210428111255169],[0.4120926624842012],[0.30352020166759003],[0.06350099685979306],[0.005371946912038076],-0.1140715256333351,2.134714841842652,2.172889709472656,False,False
551,24231.84,0,0.1819195002317428,[0.5462712049484253],[0.09124777466058731],[0.7144466004735683],[0.05445056313376484],[-0.10001596911757536],[0.029916601657866415],0.135712131857872,5.206479549407959,5.542868614196777,False,False
551,24232.69,0,0.2551043033599853,[0.4500840902328491],[0.170945942401886],[0.47690993272101023],[0.24098196982093933],[0.010860555129415417],[-0.12017518024655852],0.1082788780331611,4.986396312713623,5.324032783508301,False,False
551,24236.2,0,0.3133622109889984,[-0.26118117570877075],[-0.1602882593870163],[-0.23746232066544382],[-0.17669231451847672],[0.0016951079411245814],[-0.0010617617304848875],0.0371329076588153,5.017791271209717,5.903073787689209,False,False
552,24346.42,0,0.3639963865280151,[0.6976364850997925],[0.1365056335926056],[0.9343607329174395],[0.20807886293235356],[0.06607955622032079],[0.0024099549590644153],0.1384497582912445,5.368355751037598,5.460250377655029,False,False
552,24347.02,1,0.3639963865280151,[0.6976364850997925],[0.1365056335926056],[0.9343607329174395],[0.20807886293235356],[0.06607955622032079],[0.0024099549590644153],0.1517919301986694,5.252081394195557,5.252081394195557,False,False
552,24347.62,0,0.3639963865280151,[0.6976364850997925],[0.1365056335926056],[0.9343607329174395],[0.20807886293235356],[0.06607955622032079],[0.0024099549590644153],0.1404614448547363,5.181370735168457,5.181370735168457,False,False
553,24374.1,1,0.209602952003479,[0.08708368241786957],[-0.011822841130197048],[0.23278478278308334],[0.09089340555663894],[-0.008334093420821123],[0.02280572794420948],-0.037256333976984,1.9935035705566408,118.9267578125,False,False
553,24375.54,1,0.0764034017920494,[0.19774316251277924],[0.019241206347942352],[0.31580237046941395],[0.010535474606590434],[0.0805267859144233],[0.17520197899055323],-0.0898307561874389,2.0366501808166504,2.183096647262573,False,False
553,24380.96,0,0.1975750625133514,[0.4046114385128021],[0.21603098511695862],[0.5181213461762111],[0.20240108922343755],[0.07551655403740824],[0.005723904481119429],-0.0359724014997482,1.374264121055603,118.96849060058594,False,False
554,24573.34,1,0.1605011373758316,[0.12224140018224716],[-0.2194785177707672],[0.1353011355343905],[-0.2185911992630727],[-0.0009316917956468385],[-0.09157476817243991],-0.0692010298371315,1.271754026412964,1.3045364618301392,False,False
554,24577.86,0,0.1970080584287643,[0.2281462848186493],[0.21020710468292236],[0.22759051807932806],[0.19902106631539485],[-0.009010305394953396],[0.05122893100938072],0.0639718025922775,1.2535533905029297,1.7891968488693235,False,False
554,24586.43,0,0.3548737466335296,[0.2598809003829956],[0.22517560422420502],[0.28325632975425474],[0.2878549856890311],[0.05783838425580133],[0.09429325047349857],0.1318542212247848,1.53327739238739,2.3131861686706543,False,True
555,24728.77,1,0.3476364016532898,[0.22681266069412231],[0.026884425431489944],[0.24600170915555575],[0.04274039542050745],[-0.05416818773476178],[-0.0035537188623394403],0.044780895113945,3.68639612197876,118.86490631103516,True,False
555,24731.23,0,0.2057863622903823,[-0.21478374302387238],[0.3994367718696594],[-0.22476460885877503],[0.40375745495901727],[-0.03253264416153236],[-0.002108645790571107],-0.1169554591178894,4.141159057617188,4.682580471038818,True,False
555,24738.58,1,0.2090439647436142,[0.1383923888206482],[0.40253373980522156],[0.31415403417696575],[0.4321842728052858],[-0.16165479658201393],[0.11535981795605163],0.1004499644041061,3.724264144897461,3.724264144897461,True,False
556,24788.48,0,0.1976337283849716,[-0.14464394748210907],[-0.05463271588087082],[-0.23411646567541755],[-0.12532971114896663],[0.023373227359016664],[0.02021950683563046],0.0722307562828064,4.066095352172852,118.89803314208984,True,False
556,24793.05,0,0.2029751688241958,[0.06179558113217354],[0.14206498861312866],[0.21028075895560128],[0.26215668745079146],[-0.008205186491942212],[0.01868488410643898],-0.1097927913069725,4.138876438140869,4.062212467193604,True,False
556,24798.64,0,0.2290030419826507,[0.007615321781486273],[0.17864248156547546],[0.3313648085080878],[0.5216110375128877],[0.06665715947636272],[-0.010706049757876122],-0.10319834202528,3.6861414909362793,3.686669111251831,True,False
557,24848.69,0,0.3534729182720184,[0.1916736364364624],[0.09022635966539383],[0.22236189042545407],[0.13002236611180348],[-0.013993298096192295],[-0.0017898861591855615],-0.0040843063034117,4.6303815841674805,118.88912200927734,False,False
557,24849.72,0,0.3420542776584625,[0.08856204152107239],[0.22026632726192474],[0.07539261971358835],[0.27099441945951286],[-0.0013002271252713893],[0.007062092391140102],-0.0496174469590187,4.785972595214844,84.26972198486328,False,False
557,24852.56,0,0.321053683757782,[0.07648877799510956],[0.18530908226966858],[0.10457177494966752],[0.1672062749091463],[-0.037619089802538634],[-0.022329405316639777],0.0039482247084379,4.73370361328125,4.877198219299316,False,True
558,24917.6,0,0.175221562385559,[0.045328911393880844],[-0.10548669844865799],[0.16216991470871633],[-0.24225641455346114],[0.05146752285096263],[-0.04910043474275553],-0.10160543769598,5.12322473526001,4.766900539398193,True,False
558,24918.96,1,0.175221562385559,[0.045328911393880844],[-0.10548669844865799],[0.16216991470871633],[-0.24225641455346114],[0.05146752285096263],[-0.04910043474275553],0.017426049336791,5.164291858673096,5.164291858673096,True,False
558,24921.3,0,0.0515621379017829,[0.4743953347206116],[0.12923739850521088],[0.35451683122378785],[0.21395419347343303],[0.30331657004533796],[0.010121953689955207],-0.102044939994812,5.229519367218018,5.229519367218018,True,True
559,24924.9,0,0.3274329602718353,[0.2932560443878174],[-0.08929160237312317],[0.28995888755077726],[-0.10127956654611658],[-0.02192685895102751],[-0.03061882505947017],0.0890867710113525,4.849999904632568,119.07909393310548,True,False
559,24926.12,0,0.3043971955776214,[0.22772814333438873],[-0.22019246220588684],[0.23301348851850978],[-0.21864800867898937],[0.007844668546704441],[-0.005177844708516271],-0.0047287782654166,4.920710563659668,4.920710563659668,True,False
559,24927.65,0,0.3043971955776214,[0.22772814333438873],[-0.22019246220588684],[0.23301348851850978],[-0.21864800867898937],[0.007844668546704441],[-0.005177844708516271],0.1599074453115463,4.8207106590271,4.8207106590271,True,True
560,25449.23,1,0.2372852861881256,[0.6053332686424255],[-0.21311774849891663],[0.7264004996726454],[-0.22888901358044444],[-0.09412563648189445],[0.01001912947112131],0.1190525144338607,2.1535534858703613,2.50117564201355,False,False
560,25450.6,1,0.3421005308628082,[0.47527003288269043],[0.17478254437446594],[0.5034894421185303],[0.16660132756078383],[-0.08648056863936894],[-0.03923128934033121],0.0243087466806173,2.269238948822021,2.6222968101501465,False,False
560,25454.04,1,0.2893955409526825,[0.0936962142586708],[-0.2677045464515686],[0.07849519190284804],[-0.27243586382709006],[-0.0038898619418415922],[0.015461439143111735],0.0423101335763931,2.312839269638061,2.951895236968994,False,True
561,25458.01,1,0.3298037052154541,[0.19151106476783752],[-0.07351510971784592],[0.20479118892726245],[-0.08616378744890496],[0.0004986264536682637],[0.003887799310574671],-0.1049752980470657,2.245666265487671,2.56504774093628,False,False
561,25463.99,1,0.3451977372169494,[0.3191697299480438],[0.15440307557582855],[0.28758418275284603],[0.1312113031287776],[0.023420922694092246],[0.0026633015316184835],-0.0406447201967239,2.133406639099121,3.841210126876831,False,False
561,25465.68,0,0.3261446356773376,[0.13433779776096344],[0.3523368537425995],[0.1496132615411918],[0.3482641067317176],[0.06532396916971302],[-0.0014243509692484502],-0.1009484604001045,2.0041308403015137,3.3102781772613525,False,False
562,25517.45,1,0.2700110375881195,[0.07819334417581558],[-0.03154855594038963],[0.2275251877343547],[-0.028362855648562113],[-0.08667767854156154],[-0.016982644109512054],-0.1078013479709625,2.5738253593444824,2.8738253116607666,False,False
562,25519.18,0,0.2440284937620163,[0.11891477555036545],[-0.05304957926273346],[0.1952286500017575],[-0.11323526629375769],[-0.020840516561190014],[0.004883576768459498],0.0935531258583068,2.52302622795105,2.52302622795105,False,False
562,25519.82,1,0.2440284937620163,[0.11891477555036545],[-0.05304957926273346],[0.1952286500017575],[-0.11323526629375769],[-0.020840516561190014],[0.004883576768459498],0.0932496339082717,2.5378074645996094,2.5378074645996094,False,True
563,25587.6,0,0.1848861426115036,[0.39519402384757996],[-0.15257859230041504],[0.5059670453382967],[-0.15009257929920683],[-0.06097289476892653],[-0.0019251917494945824],0.1139421612024307,3.8603713512420654,4.139068603515625,True,False
563,25596.17,0,0.3201331496238708,[-0.20736970007419586],[0.2734271287918091],[-0.18521602981117358],[0.2608306891437109],[0.001166566812722333],[0.020565862944991055],-0.0496203042566776,3.6194465160369873,4.012524604797363,True,False
563,25601.83,0,0.2782754302024841,[-0.010700654238462448],[-0.23616743087768555],[0.005650285058850901],[-0.26125173369750265],[-0.045036835097200606],[0.05413770738124444],0.1405190378427505,3.112721920013428,3.026949644088745,True,True
564,25669.73,0,0.2378766387701034,[0.13247384130954742],[-0.06700396537780762],[0.2300804146037949],[-0.13779716861912616],[0.00993850318478362],[-0.005279725158916516],-0.0602201335132122,1.1926149129867554,1.1926149129867554,False,False
564,25670.43,0,0.2057697772979736,[0.07931903749704361],[-0.13803789019584656],[0.1868817221326673],[-0.24245588632493043],[0.020117184828895296],[0.007155033608113848],-0.0712676122784614,1.2815632820129397,1.37543523311615,False,False
564,25672.77,0,0.1968064755201339,[0.11009086668491364],[-0.10824107378721237],[0.3502127476411361],[-0.14160092052982254],[-0.019994249523345352],[0.05721655984150438],-0.102204144001007,1.5170689821243286,1.4851133823394775,False,False
565,25736.39,1,0.3551841676235199,[0.25863054394721985],[-0.007794493343681097],[0.26132331724026603],[-0.06790724807887938],[-0.0057664735309647455],[-0.03562612183790687],0.0501286089420318,2.982422351837158,3.510505199432373,False,False
565,25737.18,1,0.2231638729572296,[0.22939489781856537],[0.07133878767490387],[0.26802357652653397],[0.005032576201954075],[0.00665441984330991],[-0.04259423320686034],-0.0644804611802101,3.020158529281616,2.9043936729431152,False,False
565,25738.35,1,0.1729103475809097,[0.17835602164268494],[0.09421755373477936],[0.34201979052551634],[0.08693358262733408],[0.015764095057728546],[-0.04317705281706417],-0.1214104667305946,2.971346855163574,3.75039267539978,False,False
566,25789.62,1,0.3287224471569061,[-0.06645306944847107],[-0.025246143341064453],[0.21572621781326173],[0.04540378130642231],[-0.0459790863274005],[-0.008962465114313596],-0.0532274059951305,3.2851178646087646,3.1665749549865723,False,False
566,25791.06,1,0.3287224471569061,[-0.06645306944847107],[-0.025246143341064453],[0.21572621781326173],[0.04540378130642231],[-0.0459790863274005],[-0.008962465114313596],-0.098010279238224,3.290515184402466,3.290515184402466,False,False
566,25795.23,1,0.3287224471569061,[-0.06645306944847107],[-0.025246143341064453],[0.21572621781326173],[0.04540378130642231],[-0.0459790863274005],[-0.008962465114313596],-0.1086425557732582,3.2825138568878174,3.2825138568878174,False,True
567,25809.01,1,0.2813786566257477,[0.1986115425825119],[-0.07467924803495407],[0.25273402227725494],[-0.06028639378855005],[0.01754177690822446],[-0.08719080682822505],0.0357110351324081,3.414552688598633,119.18417358398438,False,False
567,25811.67,0,0.3319450914859772,[0.16689778864383698],[-0.31114649772644043],[0.16233100758064012],[-0.3464775141508929],[-0.022919687193286863],[-0.08854812597000102],0.0997507944703102,3.2655251026153564,3.2073233127593994,False,False
567,25814.87,1,0.1613728702068328,[0.07901959866285324],[0.26476308703422546],[0.30623343417119964],[0.5344726736487733],[0.009797817805161101],[-0.006116353215668395],-0.1183075830340385,2.9934513568878174,119.05709838867188,False,True
568,25925.53,1,0.2018769383430481,[0.11965622752904892],[-0.05740319937467575],[0.28145423607288755],[-0.10222127322621932],[-0.023292939722962636],[0.0006454573234930166],0.0081604830920696,3.050661563873291,84.2386474609375,False,False
568,25929.89,1,0.1936808228492736,[0.2190892994403839],[0.2537395656108856],[0.22897418480833176],[0.27163263427920104],[0.008668820515496608],[-0.02108207049833551],-0.0985566824674606,3.107106924057007,3.107106924057007,False,False
568,25934.8,1,0.3775520324707031,[0.23839209973812103],[0.06638643890619278],[0.5188524911074552],[0.12179565902252154],[-0.005346413247023391],[-0.07683277165288654],0.0113292606547474,3.367149353027344,3.28602933883667,False,False
569,25993.75,1,0.2444013059139251,[0.11229348927736282],[-0.18858715891838074],[0.2653792177173786],[-0.2007394778863587],[-0.07401975049963014],[-0.005984977792257283],0.1118989065289497,1.5707106590270996,2.119523048400879,False,False
569,25995.21,1,0.3086646795272827,[0.14987286925315857],[-0.06707372516393661],[0.26273945260582554],[-0.06853282005403516],[-0.0302566522154832],[-0.036723815704192884],-0.0517244338989257,1.7633056640625,3.134897232055664,False,False
569,25997.32,0,0.2292724698781967,[-0.16960816085338593],[0.3070218563079834],[-0.23521760084353094],[0.26385772669272267],[0.1589842981887814],[0.04761933864566464],-0.122147187590599,1.553626537322998,1.553626537322998,False,True
570,26309.12,1,0.2686367332935333,[-0.2746431231498718],[0.07617095857858658],[-0.2948024248746899],[0.06720511565660958],[-0.02378209694371707],[0.012505733481155508],-0.0159790460020303,1.8933401107788088,2.5081593990325928,True,False
570,26311.65,1,0.2581460177898407,[-0.003028478706255555],[-0.2505124509334564],[0.06193164420128783],[-0.2753640414926113],[0.009634135608695846],[0.018681977231366116],-0.0877966284751892,1.805864691734314,1.805864691734314,True,False
570,26313.29,1,0.2090456485748291,[0.14789703488349915],[-0.13543200492858887],[0.33090224219023434],[-0.1693409188761632],[-0.024154174181605457],[0.017312822333273394],-0.1145580932497978,1.791290283203125,2.7069222927093506,True,True
571,26426.15,1,0.1561749279499054,[0.050127916038036346],[0.04550452530384064],[0.2833115055389732],[0.00525398719883291],[-0.096483280795197],[-0.02144021152764651],0.0019156510243192,2.2692785263061523,2.527336835861206,True,False
571,26428.49,1,0.1561749279499054,[0.050127916038036346],[0.04550452530384064],[0.2833115055389732],[0.00525398719883291],[-0.096483280795197],[-0.02144021152764651],-0.0827896744012832,2.317112684249878,2.474275588989258,True,False
571,26430.93,1,0.1488192975521087,[0.25008702278137207],[-0.024867979809641838],[0.3986699378322345],[-0.19667231511896688],[0.03164865212729001],[-0.05392310482329321],-0.0512433797121048,2.53350830078125,2.612596273422241,True,True
572,26537.48,0,0.1987457573413849,[-0.1343555748462677],[0.07343266159296036],[-0.25606939412860896],[0.11419442744946792],[0.08328415074150729],[0.00046949035805279654],-0.0012676273472607,3.159597635269165,3.055716753005981,True,False
572,26537.84,0,0.1987457573413849,[-0.1343555748462677],[0.07343266159296036],[-0.25606939412860896],[0.11419442744946792],[0.08328415074150729],[0.00046949035805279654],0.107100211083889,3.1610772609710693,3.2686357498168945,True,False
572,26538.22,0,0.1987457573413849,[-0.1343555748462677],[0.07343266159296036],[-0.25606939412860896],[0.11419442744946792],[0.08328415074150729],[0.00046949035805279654],0.0985600128769874,3.2611429691314697,3.2611429691314697,True,True
573,26605.39,0,0.3273206949234009,[0.17970065772533417],[-0.1990056037902832],[0.16326503717953744],[-0.1948231157785445],[-0.05666464475715524],[0.014173503411616394],0.1213508769869804,2.937971591949463,2.837362289428711,False,False
573,26607.74,1,0.322603702545166,[0.0716407522559166],[-0.1764991134405136],"[0.07352205779996712, 2.3337832561164884]","[-0.16679862531398593, 0.662479533141231]","[-0.05123257452528873, 0.015289419970646555]","[-0.03710071128790515, 0.09543537492549915]",0.0373648516833782,2.52642560005188,3.469400882720948,False,False
573,26608.96,0,0.7501241564750671,[0.11877132952213287],[-0.13684780895709991],"[0.11932803503422207, 1.5843082968312068]","[-0.14129921488646113, 1.6241965154184328]","[-0.016545943903544476, -0.031068978508457384]","[-0.04169908288889763, -0.02013169630745561]",-0.118148848414421,2.822975873947144,3.607409954071045,False,False
574,26645.4,0,0.1811503469944,[-0.21883241832256317],[-0.037997178733348846],[-0.30304560909856004],[-0.11602958377876016],[-0.028749360402423655],[-0.018738574610343072],0.0450412519276142,5.014445781707764,119.00109100341795,True,False
574,26646.61,0,0.246776133775711,[-0.1566653847694397],[-0.14322422444820404],[-0.15730757588876054],[-0.1899033912447452],[0.01865442699782009],[0.029407747827747785],0.0031594168394804,5.092854022979736,5.041401386260986,True,False
574,26647.92,0,0.1820092499256134,[0.15246114134788513],[-0.12902912497520447],[0.2600543526484662],[-0.10589649180933436],[0.021298849362662308],[0.024876488974843108],-0.0557123310863971,4.845762729644775,4.8032331466674805,True,True
575,26707.14,1,0.3418315052986145,[0.19835679233074188],[0.0022976126056164503],[0.19502605109352844],[0.09141718929798959],[-0.0783453015930693],[-0.008338355432505105],-0.1039981544017791,4.799338340759277,4.860061168670654,True,False
575,26713.2,1,0.3397243618965149,[0.02557871863245964],[0.19835306704044342],[0.1588979452149366],[0.29875523010033567],[0.002397337476000466],[0.00795032983877567],-0.1122492104768753,4.776026725769043,5.555911064147949,True,False
575,26717.78,0,0.3503734469413757,[0.20259204506874084],[0.10251729935407639],[0.22235396693332987],[0.18523436886528666],[0.04372200762016275],[-0.03569685517598076],0.1035683378577232,4.726107597351074,5.700647830963135,True,True
576,26733.7,0,0.340813010931015,[0.1978043168783188],[0.18947277963161469],[0.21260390023577225],[0.25425193950522973],[-0.011765083051252083],[0.07502362050892601],0.0052220332436263,4.695319175720215,4.758878231048584,False,False
576,26734.79,0,0.1774160116910934,[0.41652217507362366],[0.16770298779010773],[0.4310354802228369],[0.10271698049053368],[0.05729874934179123],[0.22254030100044925],-0.001131173223257,4.648430347442627,5.61270809173584,False,False
576,26737.53,0,0.2105384767055511,[-0.34193557500839233],[-0.2363930195569992],[-0.3944513165984094],[-0.34622517210221176],[0.012796745812191054],[0.018756316375485572],0.0106419920921325,4.514815330505371,5.535799026489258,False,False
