group_id,timestamp,path_choice,intersect_radius,intersect_centers_x,intersect_centers_y,obstacle_x,obstacle_y,velocity_x,velocity_y,odom_vel,main_path_length,alternative_path_length,direction,collision,obstacle_pos_category,obstacle_vel_category,robot_pos_x,robot_pos_y
361,7150.08,0,0.253471165895462,0.2765170761951415,0.0,0.4782539833657237,-0.0231935079967479,0.0595232541015379,-0.0218637569894147,0.0706469640135765,3.103875160217285,2.9703357219696045,False,False,LEICHT_RECHTS,GERADE_WEGFAHREND,0.000717129482803242,-0.000807800357033096
361,7150.88,0,0.0641811341047287,0.3440384792550114,0.0,0.5903476617243829,-0.2008220727552369,0.0545984188202161,-0.0315838737477902,-0.0448336824774742,3.031955480575561,2.959468126296997,False,False,LEICHT_RECHTS,RECHTS_WEGFAHREND,-0.000838445015854317,-0.000346885159131326
362,7373.89,0,0.1522509008646011,0.1295131421253588,0.0,0.3089667093799509,-0.0262045981801766,-0.0308267408119293,0.0092436835027384,0.0414471961557865,1.97222900390625,84.14222717285156,False,False,LEICHT_RECHTS,STATIONAER,-0.000283438136425954,-0.00043421279913481
362,7376.43,1,0.189827412366867,0.1251422474934143,6.938893903907228e-18,0.302904276897392,0.0220345471623192,-0.0044082276850601,0.0202933774237754,-0.0262834094464778,2.073670625686645,2.073670625686645,False,False,LEICHT_LINKS,STATIONAER,-0.000837001830794902,-0.000902380482968115
362,7377.87,0,0.189827412366867,0.1251422474934143,6.938893903907228e-18,0.302904276897392,0.0220345471623192,-0.0044082276850601,0.0202933774237754,-0.0788308456540107,1.9592405557632449,2.048902988433838,False,True,LEICHT_LINKS,STATIONAER,0.000927966470227564,0.000274373245111662
364,7549.01,1,0.2071325480937957,0.2395487626626976,0.0,0.3231637411707214,-0.0398539095743644,0.0054235701685121,0.0099419911245885,-0.0900437161326408,1.5458248853683472,118.82366180419922,True,False,LEICHT_RECHTS,STATIONAER,0.000391790396388358,-0.000601963894422364
364,7553.16,0,0.212759867310524,0.2784855893170567,0.0,0.3832823786844006,-0.0340905234898092,-0.0891944017897252,0.0490399139375457,-0.0824702903628349,1.7556198835372925,119.02681732177734,True,False,LEICHT_RECHTS,LINKS_ZUKOMMEND,-0.0000805538253218494,0.000465538749095813
364,7561.9,0,0.2017376869916916,0.4315321996572752,0.0,0.7140324438584555,-0.2267508530583335,0.1124139670579083,0.0199253344527055,-0.0523004122078418,1.6639654636383057,1.6006016731262207,True,False,LEICHT_RECHTS,GERADE_WEGFAHREND,0.000301632427007999,-0.000835384874333032
366,7791.34,1,0.2431778907775879,0.1194039594614966,0.0,0.2615822711385079,-0.0573821751404314,0.0142380570026479,0.009807555690697,0.0789231956005096,3.3763649463653564,4.118396759033203,False,False,LEICHT_RECHTS,STATIONAER,-0.000810469921378644,0.000598253859185296
366,7794.33,1,0.2399701625108719,0.1968575130656243,0.0,0.3021313462417451,0.1358109336575106,0.0179838637940266,0.0409581383827063,0.1594747304916381,3.024142980575561,3.024142980575561,False,False,LINKS,STATIONAER,0.00032056163514852,0.000523273866467732
366,7796.03,1,0.2078631818294525,0.3050845094150149,0.0,0.450258822119154,0.0689810797450276,0.0029350686058149,0.0354768959526497,0.1398515850305557,2.891241788864136,2.891241788864136,False,True,LEICHT_LINKS,STATIONAER,-0.000144921691610946,0.0000160931510349866
369,8114.0,0,0.1819953024387359,0.1289005042358418,0.0,0.249697881189154,0.1064901064184274,-0.0430230967023455,-0.0781287069091393,0.1138170436024665,2.548279523849488,2.866889953613281,True,False,LINKS,RECHTS_ZUKOMMEND,-0.000685678764216735,-0.000305072151184198
369,8116.42,1,0.3347876071929931,0.3556733192375177,0.0,0.3080159644694831,0.004896689247584,-0.003602660646367,-0.0259776230137214,0.123478963971138,2.654494285583496,2.654494285583496,True,False,AUF_PFAD,STATIONAER,-0.000673480337835821,0.00013864761797669
369,8120.36,1,0.27735635638237,0.2837929454961268,0.0,0.2923834819090635,0.0060283496466048,-0.0007962514522285,-0.0680657085106239,0.1152212098240852,2.0972251892089844,2.0280070304870605,True,False,AUF_PFAD,RECHTS_ZUKOMMEND,0.000500142827913781,0.000174585122155264
371,8227.48,0,0.1725525557994842,0.1061302646126737,0.0,0.3447371996540326,0.0475214974800763,-0.0877268798963605,-0.0220877769945565,0.1079843118786811,3.716393232345581,3.952569723129273,True,False,LEICHT_LINKS,GERADE_ZUKOMMEND,0.000671522905720985,-0.000986539834127563
371,8235.62,0,0.3697206377983093,0.2331232500959784,0.0,0.2623135109271373,0.0242101376772044,0.0071433084006852,-0.0692535683348408,-0.0912787020206451,3.7536582946777344,3.7536582946777344,True,False,LEICHT_LINKS,RECHTS_WEGFAHREND,0.000360074360162424,0.00045049253833745
371,8243.21,0,0.2955734133720398,0.3279181305295395,0.0,0.3286359207362845,-0.018713190345433,0.0029203662841672,-0.0022263498108058,0.1304583549499511,3.382364749908448,3.3833329677581787,True,True,LEICHT_RECHTS,STATIONAER,-0.000215355046274461,0.000515870272262519
372,8297.22,1,0.1798462122678756,0.2444735867406123,0.0,0.498553624037212,-0.0374122832650037,-0.0020818665139357,-0.0050691607435773,0.1408412605524063,3.170516967773437,3.3301351070404053,False,False,LEICHT_RECHTS,STATIONAER,-0.000349023599214736,-0.000617795311105743
372,8299.13,1,0.1720436662435531,0.2294339552749987,0.0,0.3633869400473145,-0.01424951131324,0.0007457123080233,0.0027809160032307,0.1059655249118805,2.87466049194336,4.054700374603272,False,False,LEICHT_RECHTS,STATIONAER,-0.000431638598690146,-0.000919040105780186
372,8301.98,1,0.1572302281856537,0.1447607340237804,0.0,0.3629669627678132,-0.0710580069815642,0.0035983635824162,0.0097801893905569,0.1159499213099479,2.358362913131714,2.358362913131714,False,False,LEICHT_RECHTS,STATIONAER,0.0000548026138617061,0.000452597572919966
375,8436.98,1,0.2454370260238647,0.1795437880680997,0.0,0.2564560343233181,-0.0066439354765637,-0.024687199351519,-0.0481456141483606,0.0028967102989554,4.713039875030518,4.515000820159912,False,False,AUF_PFAD,RECHTS_ZUKOMMEND,0.000135690565779577,0.000885316974885668
375,8442.15,1,0.1733518987894058,0.2459491453721951,0.0,0.3578231138837617,0.112467439251772,-0.0231608091859616,0.0198045294573591,-0.1144631877541542,4.727309226989746,4.713376998901367,False,False,LEICHT_LINKS,STATIONAER,-0.000443729837623997,-0.00095290906461571
375,8447.79,0,0.1843790858983993,0.3556469841879351,0.0,0.4687251461421452,-0.1499570363845052,0.0448264326103585,-0.0762905348657988,0.1154302507638931,4.153553485870361,4.153553485870361,False,False,LEICHT_RECHTS,RECHTS_WEGFAHREND,0.000558224203632364,0.000848724276306637
376,8491.7,1,0.2346234917640686,0.2375781299967534,0.0,0.2708495721843395,-0.0072001745106535,-0.0086665592933089,-0.0016943425060749,0.0118949422612786,4.386815547943115,84.33441925048828,False,False,AUF_PFAD,STATIONAER,-0.000196421876118781,0.00028201611787513
376,8492.4,1,0.3369822800159454,0.3162089906404317,2.775557561562892e-17,0.3176321966148069,-0.006968718449748,0.040698769156391,0.0079633685416078,-0.0252065807580947,4.217465877532959,119.09624481201172,False,False,AUF_PFAD,STATIONAER,0.00053445950606239,-0.000491857183615923
376,8493.93,1,0.3459636270999908,0.2450531237027416,0.0,0.2782640831351869,-0.0028076588126413,0.0164842190613277,0.0346817459814766,0.1213708966970443,4.407761573791504,84.41116333007812,False,True,AUF_PFAD,STATIONAER,-0.000425457029022433,0.000158895416468231
378,8604.45,1,0.3659086227416992,0.2741621088826487,0.0,0.3212624719411291,0.0013702690224919,0.0175446897997395,0.0567171186760642,0.0411699041724205,5.270474433898926,119.08057403564452,False,False,AUF_PFAD,LINKS_WEGFAHREND,-0.000841363080307517,-0.000887301445965216
378,8606.28,1,0.3653371930122375,0.2709730189572091,-1.3877787807814457e-17,0.2680791865510019,-0.0245519887658526,0.0062974548498056,-0.0139896569781486,-0.106073223054409,5.097416877746582,118.6357192993164,False,False,LEICHT_RECHTS,STATIONAER,0.000515151967883694,-0.000886939112223673
378,8610.61,1,0.2796466648578644,0.3519370958064696,0.0,0.4062473705802844,-0.052551444416537,-0.0289963779248511,0.0082004675424909,-0.1017266660928726,4.949934005737305,5.987032890319824,False,False,LEICHT_RECHTS,STATIONAER,-0.0006073428863169,-0.000426997164323023
379,8672.7,0,0.1743627339601516,0.1214309093253517,0.0,0.285002803878021,-0.0114380984300147,-0.0566325586838494,-0.0008105522893233,0.123344786465168,4.144180774688721,3.938584566116333,True,False,LEICHT_RECHTS,GERADE_ZUKOMMEND,-0.0000283428833240251,-0.000868948376916929
379,8674.88,0,0.1743627339601516,0.1214309093253517,0.0,0.285002803878021,-0.0114380984300147,-0.0566325586838494,-0.0008105522893233,-0.1172000914812088,4.150668144226074,4.181314945220947,True,False,LEICHT_RECHTS,GERADE_ZUKOMMEND,-0.000444193674489613,0.000927049633191741
379,8677.17,0,0.2510613799095154,0.1434397118362561,1.3877787807814457e-17,0.2937110461493407,-0.1632415185237934,0.02191475871914,-0.0041882248332899,-0.0791186466813087,4.430752754211426,4.430752754211426,True,True,RECHTS,STATIONAER,-0.000159882841400143,-0.000579257666536818
381,8873.8,1,0.2806126177310943,0.2931191105349537,0.0,0.2783743937392069,0.016843179864726,0.0276996275487237,0.0195051351397847,-0.0169840604066848,3.3925626277923584,4.376524925231934,False,False,LEICHT_LINKS,STATIONAER,-0.000112390741307145,0.000958979952957763
381,8874.23,1,0.3425319492816925,0.328685359921656,0.0,0.2906731445727455,0.0165522726457496,0.0148101410415082,0.0195365975201961,-0.017700619995594,3.3946919441223145,4.165348052978516,False,False,LEICHT_LINKS,STATIONAER,-0.000681268264792605,-0.000367527598871942
381,8878.87,1,0.150200143456459,0.4817345860753927,0.0,0.4338304070625051,0.0198938698457359,0.093234132789195,-0.0397996442701704,0.1275443881750106,3.303799629211426,3.238884449005127,False,False,LEICHT_LINKS,RECHTS_WEGFAHREND,0.000614106505766781,0.000210463452258329
382,9253.16,0,0.2310122549533844,0.22954152424769,0.0,0.3123953276193169,-0.0039846227799189,0.0115078881911743,-0.025401699333926,-0.0399596504867076,2.466704607009888,3.86366605758667,True,False,AUF_PFAD,STATIONAER,-0.000600725528244602,-0.000476875594874134
382,9254.13,0,0.2976331114768982,0.2467606632151754,0.0,0.3182617839602629,-0.0076798558795995,-0.0288862437636142,0.0045426359367945,-0.0968085974454879,2.452909231185913,3.914013385772705,True,False,AUF_PFAD,STATIONAER,-0.000421982457324318,0.000160245142720338
382,9257.16,0,0.4120790660381317,0.2271479951128202,0.0,0.535636736540333,-0.0628493402211631,0.0280208876366,-0.0207383819534353,-0.1110767126083374,2.1296215057373047,2.101456880569458,True,False,LEICHT_RECHTS,STATIONAER,-0.000255991263772654,-0.000385628213047923
386,9538.1,0,0.3219717144966125,0.3645058063509435,1.3877787807814457e-17,0.3336607933863653,0.0034284673381255,0.0022701050460424,-0.0013717257416588,-0.0956436544656753,2.8282716274261475,3.3413188457489014,True,False,AUF_PFAD,STATIONAER,-0.0000685208128534894,-0.000981121351520977
386,9541.8,0,0.3157539665699005,0.3798826212736424,0.0,0.360478222236561,-0.04512155723389,0.0264059927345179,-0.007109773022846,-0.0919497236609458,2.8893628120422363,2.8180596828460693,True,False,LEICHT_RECHTS,STATIONAER,-0.000943758829206676,0.000365082176346946
386,9543.94,0,0.0856411010026931,0.7262267406209412,-2.775557561562892e-17,0.98729944428255,0.1763366374393712,0.2943873457988749,0.0158867173649933,-0.0088961860164999,2.808068990707397,2.772547960281372,True,False,LEICHT_LINKS,GERADE_WEGFAHREND,0.000529815382364779,-0.000261987214485718
387,9596.03,0,0.2427873611450195,0.175650763762658,-1.3877787807814457e-17,0.2135601360101955,-0.0045531552251429,-0.0201689928373589,0.0034492115404679,-0.0860829800367355,2.9367361068725586,3.231781482696533,True,False,AUF_PFAD,STATIONAER,-0.000198284876138296,0.000749631368633699
387,9596.03,0,0.2427873611450195,0.175650763762658,-1.3877787807814457e-17,0.2135601360101955,-0.0045531552251429,-0.0201689928373589,0.0034492115404679,-0.0860829800367355,2.9367361068725586,3.231781482696533,True,False,AUF_PFAD,STATIONAER,-0.000586907092665541,0.000172297959817081
387,9598.73,1,0.3187558352947235,0.2956337699471906,0.0,0.3006606355541826,-0.0385964819704246,0.0265541173495696,-0.0048004856184594,-0.094812162220478,2.9188194274902344,3.072372913360596,True,True,LEICHT_RECHTS,STATIONAER,0.0000529683944192859,-0.000285497193691556
388,9655.65,0,0.3177755177021026,0.014569848932634,0.0,0.1983719044449591,0.3962091946716251,0.0345807387600955,0.0807874523604288,-0.003053561784327,2.8243227005004883,2.865742444992065,False,False,LINKS,LINKS_WEGFAHREND,0.000977908349578877,-0.00055717859816379
388,9657.09,0,0.3177755177021026,0.014569848932634,0.0,0.1983719044449591,0.3962091946716251,0.0345807387600955,0.0807874523604288,-0.05508778616786,3.335038423538208,3.335038423538208,False,False,LINKS,LINKS_WEGFAHREND,-0.00032328624151095,0.000466206783626296
388,9659.61,0,0.3177755177021026,0.014569848932634,0.0,0.1983719044449591,0.3962091946716251,0.0345807387600955,0.0807874523604288,0.0404750406742095,2.8428122997283936,2.8428122997283936,False,True,LINKS,LINKS_WEGFAHREND,0.000931958051019917,0.000408754267175522
389,9666.32,1,0.3171834647655487,0.3336729834494444,0.0,0.3645603923404351,-0.0181312047805796,0.0450670481158657,-0.0744016223233701,0.1074870899319648,3.3453354835510254,3.729466438293457,False,False,LEICHT_RECHTS,RECHTS_WEGFAHREND,0.000244512594053371,0.000485562192697653
389,9668.38,0,0.241564854979515,0.3294251245911708,3.469446951953614e-18,0.3728249867795689,-0.0558847548886665,0.0454977924140988,-0.0521947066596453,0.1120361238718032,3.150442123413086,3.070666551589966,False,False,LEICHT_RECHTS,RECHTS_WEGFAHREND,0.000647588872421229,0.000266799719271655
389,9672.77,1,0.0731927901506424,0.2699376971779369,0.0,0.5981653957531784,0.0196763771299145,0.0718101678499544,-0.006897086226439,0.138387531042099,2.523618698120117,2.523618698120117,False,False,AUF_PFAD,GERADE_WEGFAHREND,-0.000294488947851616,0.000837432247899669
390,9721.97,0,0.2697391808032989,0.3855490826992376,0.0,0.3313673461069177,0.0175873569334125,0.0671731802832555,-0.0159814315522026,0.0885073393583297,3.147529125213623,118.89701080322266,True,False,LEICHT_LINKS,GERADE_WEGFAHREND,-0.000611465727497719,-0.000228390958349467
390,9725.37,0,0.1689426451921463,0.4575390182844102,2.775557561562892e-17,0.6710837985543711,-0.1071511361301176,0.0488309908696021,-0.025987758783998,-0.129544660449028,2.9035534858703613,2.9502010345458984,True,False,LEICHT_RECHTS,RECHTS_WEGFAHREND,-0.000197187816144663,0.000480223129330931
390,9726.87,0,0.0558596774935722,0.3842002665109092,-1.3877787807814457e-17,0.495048473008575,0.0335272932596399,0.0623298027486236,-0.052295617956869,0.1071414723992347,2.912353992462158,3.8614656925201416,True,False,LEICHT_LINKS,RECHTS_WEGFAHREND,-0.000645885382808648,0.000412783978031732
391,9897.58,0,0.2072261273860931,0.1059096012738433,-6.938893903907228e-18,0.2239774757431516,0.0110271539543737,-0.0374793092701589,-0.0089170203704022,0.0075416956096887,2.9051976203918457,3.283015251159668,True,False,LEICHT_LINKS,STATIONAER,-0.000245631316201971,-0.000796134129742643
391,9899.09,0,0.2072261273860931,0.1059096012738433,-6.938893903907228e-18,0.2239774757431516,0.0110271539543737,-0.0374793092701589,-0.0089170203704022,0.0075327749364078,2.902307510375977,2.902307510375977,True,False,LEICHT_LINKS,STATIONAER,-0.000778414040144154,0.000228320101110049
391,9901.26,0,0.3260061144828796,0.1879767821019072,0.0,0.1979027561895887,-0.0198143040859803,-0.0225799491277771,-0.0208123230777253,-0.0018869023770093,2.991068124771118,2.991068124771118,True,False,LEICHT_RECHTS,STATIONAER,-0.000145472089832513,0.000152249501097751
392,9941.01,1,0.1903989315032959,0.3609839027680712,0.0,0.3883173046150294,-0.0340244762675168,0.1148586468077116,0.0330811627005024,-0.1022438555955886,3.623748540878296,119.2006378173828,False,False,LEICHT_RECHTS,GERADE_WEGFAHREND,-0.000566502028915845,-0.000177752626669958
392,9943.44,0,0.2194591909646988,0.1885954174450175,-1.734723475976807e-18,0.329447660698789,0.0265844458816342,0.0315108721225389,-0.0444129421305799,0.0246955323964357,3.6357808113098153,4.608780860900879,False,False,LEICHT_LINKS,RECHTS_WEGFAHREND,0.000518901195103304,0.000361275764318379
392,9947.99,1,0.3919582962989807,0.3022821001446468,0.0,0.5133023252925888,0.0393652693061082,0.0578665967932736,-0.0341730656712139,-0.0986126214265823,3.147267818450928,3.139622688293457,False,False,LEICHT_LINKS,RECHTS_WEGFAHREND,-0.000889211454449386,0.000709450393027893
393,10059.96,0,0.1951373666524887,0.1737690678526551,0.0,0.308131695892378,0.0773916795312604,-0.0555610508861268,-0.0512865021377543,0.1307930946350097,2.423795461654663,2.324758291244507,True,False,LEICHT_LINKS,RECHTS_ZUKOMMEND,0.000595175352448468,-0.000471345761060585
393,10062.36,0,0.3049700558185577,0.2972937196064241,0.0,0.30767149782176,-0.0096115894730258,0.010138877415977,0.0108200238652355,-0.1038731709122657,2.5964481830596924,2.529735803604126,True,False,AUF_PFAD,STATIONAER,0.000593310044148128,0.000200280894573425
393,10065.1,0,0.3081173300743103,0.2937272742744027,0.0,0.3117300640199632,-0.0900150291038059,-0.0087345134265343,0.0087114404976736,-0.0975145921111106,2.672677993774414,2.607138633728028,True,True,LEICHT_RECHTS,STATIONAER,0.000103935256136766,0.00074381510032952
394,10189.83,1,0.3105174303054809,0.2689791049390372,0.0,0.2895197797955673,0.0045721850918176,-0.0598669704886647,-0.0185403429784059,0.0210859514772892,3.882951021194458,5.246128082275391,False,False,AUF_PFAD,GERADE_ZUKOMMEND,0.000103608867286266,-0.000673618488330795
394,10192.28,1,0.207437664270401,0.4876781230716076,0.0,0.4115830549567864,-0.0288661160631776,0.1298678911467644,0.039701149577382,0.1133991032838821,3.5707106590271,3.5707106590271,False,False,LEICHT_RECHTS,GERADE_WEGFAHREND,0.000935581234470938,0.000240873094006858
394,10194.54,0,0.0793782100081443,0.4191654448800368,2.775557561562892e-17,0.6277630513374391,-0.0767401089874214,0.0426606188937097,-0.0632358514128788,0.1240751221776008,3.25,3.25,False,False,LEICHT_RECHTS,RECHTS_WEGFAHREND,-0.000932892071941103,0.00090299496131038
395,10240.14,1,0.1837981194257736,0.2398677272292898,0.0,0.3943709833880517,-0.0343057649649639,0.0040249623998241,0.0003243379898265,0.1221666932106018,3.156160354614258,118.78591918945312,False,False,LEICHT_RECHTS,STATIONAER,-0.000315980509757132,-0.000688703420801142
395,10243.67,1,0.3020612597465515,0.124442826179318,0.0,0.196509209682826,-0.1131056477433346,-0.0021042951799055,-0.0023769913491291,-0.044562492519617,3.12225341796875,3.4362685680389404,False,False,RECHTS,STATIONAER,0.000184038691004534,-0.000854875920164889
395,10245.47,1,0.2163721770048141,0.2726421335559787,0.0,0.3391821454761772,-0.1007075668638519,0.0134465205155151,-0.0020124714866253,-0.1065940037369728,3.1429240703582764,118.84660339355467,False,True,LEICHT_RECHTS,STATIONAER,0.000151290949961387,0.000181288504179816
396,10249.85,1,0.2844439744949341,0.4004922553186857,0.0,0.5270336709214539,0.0200349128486176,0.0081993418702954,0.0004323433063018,0.1117357239127159,3.066096305847168,3.998398542404175,False,False,LEICHT_LINKS,STATIONAER,-0.000307684683113058,-0.000472387405627979
396,10252.33,1,0.287355899810791,0.3556598564793004,-2.775557561562892e-17,0.3486825181809594,-0.0099518860651306,-0.0135889674839072,0.0110484586454814,-0.0757386535406112,2.818644762039185,4.0894775390625,False,False,AUF_PFAD,STATIONAER,0.000554430215397525,0.000948021894907325
396,10255.02,1,0.3011074364185333,0.3294619777077046,0.0,0.2904711264473884,-0.0254666450785416,0.0112880771393269,0.0033868940854165,0.1045798361301422,2.5810863971710205,2.5810863971710205,False,False,LEICHT_RECHTS,STATIONAER,0.000933282894156731,0.000752307247807358
398,10385.56,0,0.1837525367736816,0.152418807892924,0.0,0.3064509510860966,0.0467544459160208,-0.0690269103919219,-0.0344525153924038,-0.1046980172395706,5.213206768035889,118.78627014160156,True,False,LEICHT_LINKS,RECHTS_ZUKOMMEND,0.000248646533737361,0.000184614663015408
398,10387.7,0,0.2416656464338302,0.1123251935944282,-6.938893903907228e-18,0.3389374307905464,-0.0224797643032567,-0.017197618090914,-0.029681083148604,-0.1093275696039199,5.228538036346436,5.228538036346436,True,False,LEICHT_RECHTS,STATIONAER,0.00098080897381178,0.000667450563419586
398,10390.18,0,0.0213279854506254,0.422299345361898,0.0,0.5257932862879188,0.1165215699923207,0.042539542427601,-0.1554993236734653,-0.1176051646471023,5.082730293273926,5.249136924743652,True,False,LEICHT_LINKS,RECHTS_WEGFAHREND,-0.000782172571035212,0.000536062163425556
399,10416.87,1,0.1551389843225479,0.1805627099726224,1.3877787807814457e-17,0.3903904275399518,0.0094222920769826,0.0205146557917534,0.0780017872932167,0.1127711236476898,2.4681029319763184,3.421653985977173,False,False,AUF_PFAD,LINKS_WEGFAHREND,0.000116853451277802,0.000610842810019844
399,10419.06,1,0.2301889359951019,0.1687495805783701,0.0,0.3088902706716137,-0.0137151904578068,0.0593226647523552,0.0671889750967852,0.0026969374157488,2.0798771381378174,2.0691277980804443,False,False,LEICHT_RECHTS,LINKS_WEGFAHREND,0.000472587357532134,0.000269934768870466
399,10427.07,1,0.2387646436691284,0.262023967763814,0.0,0.431749522743526,0.0223561244076369,0.0824859522817752,-0.0038760702651404,0.1578865796327591,1.291119933128357,118.99124145507812,False,True,LEICHT_LINKS,GERADE_WEGFAHREND,-0.00064241022712749,0.000622047145733318
400,10690.96,0,0.1590646356344223,0.0890235308716516,3.469446951953614e-18,0.3105531677572367,0.0750741389444753,-0.0611005841937421,-0.0088845118529135,0.1343303918838501,3.3433518409729004,3.4433178901672363,True,False,LEICHT_LINKS,GERADE_ZUKOMMEND,-0.00057460110873762,0.000795915165797683
400,10691.06,0,0.1590646356344223,0.0890235308716516,3.469446951953614e-18,0.3105531677572367,0.0750741389444753,-0.0611005841937421,-0.0088845118529135,0.1306793689727783,3.3715882301330566,3.3715882301330566,True,False,LEICHT_LINKS,GERADE_ZUKOMMEND,-0.000949333357969076,0.000347732028403423
400,10691.29,0,0.1590646356344223,0.0890235308716516,3.469446951953614e-18,0.3105531677572367,0.0750741389444753,-0.0611005841937421,-0.0088845118529135,0.0862605348229408,3.3914895057678223,3.3914895057678223,True,True,LEICHT_LINKS,GERADE_ZUKOMMEND,-0.000754017272315535,0.000220705227959248
401,10753.3,1,0.1702198982238769,0.3243670173396721,-1.3877787807814457e-17,0.3955786007578467,0.0484204438508501,-0.04029217997042,0.0201091656309499,0.1308268755674362,2.870710611343384,2.97475528717041,False,False,LEICHT_LINKS,STATIONAER,-0.000376842802300784,0.000269490625969355
401,10753.3,1,0.1702198982238769,0.3243670173396721,-1.3877787807814457e-17,0.3955786007578467,0.0484204438508501,-0.04029217997042,0.0201091656309499,0.1308268755674362,2.870710611343384,2.97475528717041,False,False,LEICHT_LINKS,STATIONAER,0.000885505857320222,-0.000812782819510638
401,10755.57,1,0.2400129437446594,0.2397066418020361,1.3877787807814457e-17,0.2676778996641377,0.0179244006513346,0.0074186951389228,-0.0017293740679856,0.1071602702140808,2.842174530029297,2.656771659851074,False,True,LEICHT_LINKS,STATIONAER,0.00062512861945476,-0.000810591219372395
402,10773.06,1,0.2749092578887939,0.340567266604365,0.0,0.2751294921776198,-0.0577003504028671,0.0961116405217232,0.1395859908523059,-0.0714189484715461,3.078084707260132,3.4831016063690186,True,False,LEICHT_RECHTS,LINKS_WEGFAHREND,0.000685056862039556,-0.000379724275650852
402,10773.26,1,0.241267517209053,0.2202090544678262,0.0,0.2344307282522695,-0.011645380059773,-0.0082904070413808,0.0022580496874354,-0.0803262591361999,3.0877444744110107,3.4638352394104004,True,False,LEICHT_RECHTS,STATIONAER,0.000504868168295569,0.00059346962552428
402,10773.98,0,0.3134816884994507,0.2978338550093529,6.938893903907228e-18,0.2973630404881524,0.0216188248708482,0.0181507758266195,-0.0032304639324565,-0.1003786996006965,2.991102933883667,118.85847473144533,True,False,LEICHT_LINKS,STATIONAER,-0.000662231919136697,-0.000892080765837925
403,10780.77,1,0.299355685710907,0.1955683190598074,0.0,0.1895688073506056,-0.0207699612458983,0.0614771867499275,0.0318080927591128,-0.0698295459151268,2.865142822265625,3.8230276107788086,False,False,LEICHT_RECHTS,LINKS_WEGFAHREND,-0.000406382630706848,-0.00037816202660433
403,10785.43,0,0.1906033009290695,0.34129347062999,1.3877787807814457e-17,0.4068204936452385,0.1708590866312557,-0.0004484204892995,-0.0020029872000921,-0.1001245900988578,2.969238758087158,3.5159389972686768,False,False,LINKS,STATIONAER,0.000421188811071247,-0.000163164432188984
403,10787.81,0,0.1615134328603744,0.4252400868366534,0.0,0.5063047318499592,0.1368506688047693,-0.0209629783247802,0.0110723018963172,0.1023072153329849,3.0741567611694336,3.489522218704224,False,False,LEICHT_LINKS,STATIONAER,0.000522833691834378,-0.000119193859828028
404,10913.4,0,0.3160186409950256,0.2858475934252711,1.3877787807814457e-17,0.3680210974366448,-0.0705902202952662,0.0412090698039607,0.0197049987853474,0.0812980532646179,3.852087020874024,84.42909240722656,True,False,LEICHT_RECHTS,STATIONAER,0.000632252434470612,0.00054821663720224
404,10914.68,0,0.279585063457489,0.2582710071854394,-1.3877787807814457e-17,0.2711614121163064,0.0095959225255175,-0.0549412075492265,-0.0312453691511306,-0.0096699828281998,3.659781694412232,3.427314043045044,True,False,LEICHT_LINKS,RECHTS_ZUKOMMEND,0.000890181184286843,0.000923775373459744
404,10915.2,0,0.3324606120586395,0.2277770625007034,-1.3877787807814457e-17,0.2259346026339999,-0.0148944879947072,-0.0622028932638863,-0.0157739297300024,-0.0637480393052101,3.6640141010284415,4.069005966186523,True,True,LEICHT_RECHTS,GERADE_ZUKOMMEND,-0.000167734110951868,0.000456466693495908
405,11100.9,1,0.2126722037792205,0.1024758555307153,0.0,0.3219545785782586,-0.0104582537685698,-0.0106787857474231,-0.0659653512291703,-0.1101850420236587,2.7891976833343506,3.3483872413635254,False,False,AUF_PFAD,RECHTS_ZUKOMMEND,0.000985404798554507,0.00057279792279361
405,11102.04,1,0.2126722037792205,0.1024758555307153,0.0,0.3219545785782586,-0.0104582537685698,-0.0106787857474231,-0.0659653512291703,-0.1115228608250618,2.537726402282715,2.573873996734619,False,False,AUF_PFAD,RECHTS_ZUKOMMEND,0.0000700814203674748,0.000503281556592615
405,11104.31,1,0.1944005787372589,0.0185726652964509,4.336808689942019e-19,0.2389313045614231,-0.3955953054109064,-0.0114575964789205,-0.0655485479160142,-0.1238644644618034,2.3259716033935547,2.327277898788452,False,False,RECHTS,RECHTS_ZUKOMMEND,0.000769345234935992,0.000922633791728078
406,11146.03,1,0.2661947906017303,0.2979516440898646,0.0,0.514821050290333,-0.0728155841018982,-0.0756343765397991,-0.0150201429029532,-0.0801173448562622,3.1529855728149414,3.7057759761810303,False,False,LEICHT_RECHTS,GERADE_ZUKOMMEND,-0.000858792341278607,-0.000524175250525477
406,11147.14,1,0.1969340145587921,0.3016694101962563,0.0,0.4684354271864033,-0.054844470888385,-0.0455889468584336,-0.0502915940919695,-0.1022158041596412,3.020861387252808,2.8665518760681152,False,False,LEICHT_RECHTS,RECHTS_ZUKOMMEND,0.000257621510841393,-0.000691679456168071
406,11148.12,1,0.1729000657796859,0.2731363985990498,6.938893903907228e-18,0.4314717362752052,-0.0569577528501389,-0.0194089149150369,-0.0667391889267807,-0.119415134191513,2.9368605613708496,3.889941692352295,False,False,LEICHT_RECHTS,RECHTS_ZUKOMMEND,0.000874435917496178,0.000737028234730304
